david pizarro	19790211	1.7	65			7351	david pizarro	
steven	19800530	1.88	90			7889	steven gerrard	
fraizer campbell	19870913	1.72	100			6572	fraizer campbell	
gareth bale	19890716	1.8	74			12405	gareth bale	
a. robben	19840123	1.8	75			10317	arjen robben	
sorensen	19760612	1.95	72			12283	thomas sorensen	
domenico	19861230	1.83	70			6681	domenico criscito	
g. silva	19761007	1.91	75			11218	gilberto silva	
d. papadopoulos	19810920	1.81	71			3987	dimitrios papadopoulos	
steven taylor	19860123	1.88	90			12406	steven taylor	
martin	19770726	1.88	93			4825	martin laursen	
fabio cannavaro	19730913	1.76	75			9240	fabio cannavaro	
james milner	19860104	1.7	75			10446	james milner	
viduka	19751009	1.88	91			9566	mark viduka	
guglielmo stendardo	19810506	1.9	74			4528	guglielmo stendardo	
l. giuly	19761007	1.64	72			10308	ludovic giuly	
shinji	19790927	1.75	62			9709	shinji ono	
maarten stekelenburg	19820922	1.94	98			9001	maarten stekelenburg	
i. turner	19840126	1.91	77			10134	iain turner	
altintop	19821208	1.85	66			12345	halil altintop	
r. babel	19861219	1.85	68			2678	ryan babel	
j. campos	19880116	1.76	69			6437	jorge campos	
pranjic	19811201	1.7	93			12346	danijel pranjic	
mohamed sissoko	19850122	1.87	84			1611	mohamed sissoko	
marcus	19720615	1.9	85			5594	marcus hahnemann	
ljungberg	19770416	1.76	75			620	fredrik ljungberg	
r. pires	19731029	1.85	74			12284	robert pires	
laurent robert	19750521	1.76	82			10320	laurent robert	
sebastian	19870201	1.91	65			8658	sebastian boenisch	
dejan stankovic	19780911	1.81	96			12347	dejan stankovic	
gabriel	19690201	1.85	77			3585	gabriel batistuta	
manuel	19820313	1.78	90			5341	manuel pasqual	
graeme murty	19741113	1.78	64			11823	graeme murty	
hadji	19800225	1.83	70			12193	mustapha hadji	
bafetimbi	19850608	1.84	82			12286	bafetimbi gomis	
boubacar sanogo	19821217	1.87	57			7470	boubacar sanogo	
frei	19790715	1.79	85			9141	alexander frei	
edgar	19730313	1.7	59			7107	edgar davids	
rod	19810612	1.83	183			9908	rod fanni	
j. inamoto	19790918	1.81	90			2763	junichi inamoto	
f. grosso	19771128	1.9	63			3385	fabio grosso	
a. shevchenko	19760929	1.83	72			12194	andriy shevchenko	
diego	19830908	1.93	78			8218	diego benaglio	
alberto gilardino	19820705	1.84	76			8144	alberto gilardino	
kishishev	19740730	1.83	60			9840	radostin kishishev	
torsten	19761122	1.97	80			7370	torsten frings	
m. babic	19810128	1.65	74			12408	marko babic	
juan pablo sorin	19760505	1.73	93			12287	juan pablo sorin	
alexandros tziolis	19850213	1.89	84			6662	alexandros tziolis	
cuauhtemoc	19730117	1.79	72			12288	cuauhtemoc blanco	
niemi	19720531	1.85	63			5274	antti niemi	
stephen bywater	19810607	1.88	81			956	stephen bywater	
j. veron	19750309	1.86	79			12289	juan sebastian veron	
christian panucci	19731204	1.84	91			5402	christian panucci	
hunt	19860904	1.83	82			7762	aaron hunt	
brede	19810620	1.95				11540	brede hangeland	
g. gattuso	19780109	1.77	103			11619	gennaro gattuso	
r. carvalho	19780518	1.83	81	defender	amarante portugal	10548	ricardo carvalho	
darren bent	19840206	1.8	77			9963	darren bent	
stephen	19810801	1.74	62			4558	stephen hunt	
corluka	19860205	1.92	85			12348	vedran corluka	
krstajic	19740304	1.91	65			12349	mladen krstajic	
raul	19850904	1.87	100			903	raul albiol	
b. emerton	19790222	1.85	183			281	brett emerton	
tranquillo barnetta	19850522	1.76	87			4661	tranquillo barnetta	
d. dublin	19690422	1.88	78			1752	dion dublin	
marchionni	19800722	1.75	66			7319	marco marchionni	
antonio di natale	19771013	1.7	91			2660	antonio di natale	
angelos basinas	19760103	1.8	76			398	angelos basinas	
marlon harewood	19790825	1.85	85			9543	marlon harewood	
oliver neuville	19730501	1.71	67			6871	oliver neuville	
tony	19870107	1.78	93			7146	tony stokes	
c. vieri	19730712	1.85	72			8474	christian vieri	
s. campbell	19740918	1.88	83			8848	sol campbell	
filippo inzaghi	19730809	1.81	74			3111	filippo inzaghi	
khalid boulahrouz	19811228	1.79	77			5187	khalid boulahrouz	
andreas hinkel	19820326	1.82	83			1094	andreas hinkel	
james	19880714	2.02	80			12412	james vaughan	
l. messi	19870624	1.69	60	forwarder	rosario argentina	1783	lionel messi	
dennis rommedahl	19780722	1.78	68			8400	dennis rommedahl	
n. barmby	19740211	1.7	71			1882	nick barmby	
landon donovan	19820304	1.75	70			8788	landon donovan	
d. tosic	19850119	1.84	72			12350	dusko tosic	
lukas	19850604	1.8	97			8588	lukas podolski	
j. brown	19820518	1.8	83			4974	jason brown	
florent malouda	19800613	1.84	73	midfielder	cayenne france	9180	florent malouda	
m. niang	19791013	1.79	89			2956	mamadou niang	
kevin	19820302	1.88	78			12290	kevin kuranyi	
mauro	19761004	1.74	59			897	mauro camoranesi	
vidic	19811021	1.88	69			12351	nemanja vidic	
yobo	19800906	1.82	73			552	joseph yobo	
m. zewlakow	19760422	1.83	65			12352	michal zewlakow	
o. mellberg	19770903	1.87	83			12234	olof mellberg	
howard	19770306	1.91	95			5146	tim howard	
zamora	19810116	1.85	85			12053	bobby zamora	
laudrup	19640615	1.77	76			7512	michael laudrup	
distin	19771206	1.92	65			5927	sylvain distin	
vratislav gresko	19770724	1.83	73			12295	vratislav gresko	
b. mendy	19810820	1.8	89			10600	bernard mendy	
g. boateng	19750509	1.75	69			6507	george boateng	
ricardo	19861001	1.88	79			12296	ricardo vaz te	
paolo maldini	19680626	1.86	67			8865	paolo maldini	
z. misimovic	19820605	1.79	64			12354	zvjezdan misimovic	
cristiano				forwarder	madeira portugal	12235	cristiano ronaldo	
w. sagnol	19770318	1.8	59			11978	willy sagnol	
fabregas	19870504	1.75	60			12297	cesc fabregas	
massimo	19760614	1.85	78			5653	massimo oddo	
r. shirokov	19810706	1.87	83			9004	roman shirokov	
krzynowek	19760515	1.79	73			12298	jacek krzynowek	
danny	19770318	1.75	67			4537	danny murphy	
e. villa	19860526	1.9	92			9414	emanuel villa	
mariusz	19790518	1.84	94			8172	mariusz lewandowski	
w. pandiani	19760427	1.84	74			10350	walter pandiani	
pablo	19791103	1.68	62			10326	pablo aimar	
l. miller	19810312	1.7	103			7497	liam miller	
e. mpenza	19780704	1.77	65			12299	emile mpenza	
andrea	19890518	1.84	78			9145	andrea mei	
ali	19811230	1.84	83			12300	ali al habsi	
daniel jensen	19790625	1.79	74			2044	daniel jensen	
james	19700108	1.89	95			9682	david james	
kasper	19861105	1.81	84			1682	kasper schmeichel	
peter	19810130	1.98	70			10311	peter crouch	
semioli	19800620	1.78	63			3574	franco semioli	
g. bronckhorst	19750205	1.78	63			8291	giovanni van bronckhorst	
craig bellamy	19790713	1.75	69			2306	craig bellamy	
konstantin zyryanov	19771005	1.76	86			2617	konstantin zyryanov	
jimmy	19781023	1.78	73			6136	jimmy bullard	
vander	19801024	1.9	86			750	christian vander	
ebi smolarek	19810109	1.72	97			12356	ebi smolarek	
tevez	19840205	1.7	72			12302	carlos tevez	
hermann	19740711	1.83	64			12357	hermann hreidarsson	
d. matteo	19740428	1.85	74			9183	dominic matteo	
lorenzo de silvestri	19880523	1.85	74			10351	lorenzo de silvestri	
vincenzo	19740618	1.72	94			5790	vincenzo montella	
d. vassell	19800613	1.7				9947	darius vassell	
riccardo	19850118	1.81	65			5240	riccardo montolivo	
jorgensen	19751006	1.8	95			12303	martin jorgensen	
leroy lita	19841228	1.7	84			1324	leroy lita	
zickler	19740228	1.88	71			6284	alexander zickler	
p. codrea	19810404	1.74	69			4777	paul codrea	
a. recoba	19760317	1.79	98			12358	alvaro recoba	
mark schwarzer	19721006	1.96	85			12236	mark schwarzer	
robert huth	19840818	1.88	77			8849	robert huth	
mapp	19841018	1.78	60			4904	justin mapp	
cahill	19590502			defender	sheffield england	9473	gary cahill	
pavel nedved	19720830	1.77	70			12359	pavel nedved	
jaap stam	19720717	1.9	61			8076	jaap stam	
damien johnson	19781118	1.75	89			6840	damien johnson	
alan	19801028	1.75	65			8540	alan smith	
calum davenport	19830101	1.93	103			171	calum davenport	
craig lindfield	19880907	1.88	80			1414	craig lindfield	
gourcuff	19860711	1.85	86			10490	yoann gourcuff	
christian	19800228	1.82	59			1188	christian poulsen	
christoph	19801105	1.93	84			8102	christoph metzelder	
darren fletcher	19840201	1.83	89			2227	darren fletcher	
alberto	19840707	1.84	78			796	alberto aquilani	
khizanishvili	19811106	1.8	75			12091	zurab khizanishvili	
andreas granqvist	19850418	1.92	83			7761	andreas granqvist	
niko kovac	19711015	1.78	75			12360	niko kovac	
marcellis	19880413	1.77	74			5288	dirk marcellis	
lukasz	19850418	1.9	60			12361	lukasz fabianski	
geremi	19781220	1.8	89			12197	geremi	
c. contra	19751215	1.8	74			11368	cosmin contra	
jermaine	19830218	1.8	93			1170	jermaine jenas	
marlon king	19800426	1.85	77			6390	marlon king	
baines	19841211	1.7	89			9960	leighton baines	
iain	19831030	1.73	73			2565	iain hume	
marc crosas	19880109	1.72	64			5119	marc crosas	
scott	19890326	1.78	87			12237	scott sinclair	
d. bentley	19840827	1.75	66			7144	david bentley	
justin hoyte	19841120	1.8	91			1738	justin hoyte	
samuel	19760903	1.75	57			7458	samuel kuffour	
traore	19800301	1.87	78			12304	djimi traore	
d. kuyt	19800722	1.83	78			2449	dirk kuyt	
patrick vieira	19760623	1.93	83			6665	patrick vieira	
daniel cousin	19770702	1.86	85			5659	daniel cousin	
mark davies	19880218	0.76	85			11106	mark davies	
mutu	19790108	1.8	74			9669	adrian mutu	
kewell	19780922	1.8				3899	harry kewell	
cristian chivu	19801026	1.84	83			6490	cristian chivu	
gareth	19700903	1.83	100			10047	gareth southgate	
sebastian	19800213	1.88	80			7742	sebastian kehl	
naldo	19820910	1.84	88			12202	naldo	
markus babbel	19720908	1.9	88			3295	markus babbel	
gabriel milito	19800907	1.75	61			11889	gabriel milito	
marcos senna	19760717	1.77	88			6380	marcos senna	
max tonetto	19741118	1.74	67			6245	max tonetto	
lucchini	19801002	1.93	76			51	stefano lucchini	
martin	19791109	1.93	89			11984	martin taylor	
djibril cisse	19810812	1.85	77			12362	djibril cisse	
petr cech	19820520	1.96	59	goalkeeper	plzen czech republic	12363	petr cech	
daniel	19780207	1.96	96	defender	chimay belgien belgium	3500	daniel van buyten	
ross	19850523	1.67	86			6122	ross wallace	
grafite	19790402	1.89	73			12199	grafite	
given	19760420	1.85	84			2552	shay given	
stuart taylor	19801128	1.71	94			8762	stuart taylor	
berger	19731110	1.85	79			11304	patrik berger	
jan	19781107	1.91	92			4755	jan vennegoor of hesselink	
james beattie	19780227	1.85	76			12410	james beattie	
lee cook	19820803	1.75	69			6717	lee cook	
jamie carragher	19780128	1.83	76			12238	jamie carragher	
kevin kilbane	19770201	1.83	86			7890	kevin kilbane	
claudio pizarro	19781003	1.84	84	midfielder	lima peru	6314	claudio pizarro	
joe cole	19811108	1.75	76			8487	joe cole	
jens	19740111	1.87	67			2025	jens nowotny	
z. ibrahimovic	19811003	1.92	84			12364	zlatan ibrahimovic	
stephen	19830906	1.67	183			12411	stephen kelly	
legrottaglie	19761020	1.19	73			7225	nicola legrottaglie	
i. budan	19800422	1.85	80			5467	igor budan	
marko marin	19890313	1.69	64	midfielder	gradiska germany	8748	marko marin	
bates	19861210	1.78	71			2789	matthew bates	
juan pablo angel	19751021	1.84	81			12365	juan pablo angel	
larsson	19710920	1.78	92			11294	henrik larsson	
c. seedorf	19760401	1.94	76			3706	clarence seedorf	
w. bridge	19800805	1.78	75			12239	wayne bridge	
heinze	19860223	1.71	63			11964	timo heinze	
