ferdinand	19850218	1.64				10324	anton ferdinand	
mikael forssell	19810315	1.88				2118	mikael forssell	
s. zuma	19811212	1.73				10120	sibusiso zuma	
buffon	19780128	1.8		goalkeeper		3254	gianluigi buffon	
n. montgomery	19840829		91			12191	nick montgomery	
toni	19770526	1.82	73			3004	luca toni	
p. lahm	19700210	1.85	79	defender		9555	philipp lahm	
king	19801012	1.83	88			4254	ledley king	
mido	19850218	1.96				12399	mido	
j. kamper	19830503		80			4433	jonas kamper	
mannone	19810310			goalkeeper		9048	vito mannone	
giggs	19790925		80	midfielder		6990	ryan giggs	
andy	19810317	1.85	84			12233	andy reid	
tom	19781107	1.96	73			6598	tom huddlestone	
materazzi	19811103	1.83	92			8093	marco materazzi	
seol ki-hyeon	19790108	1.67	74			4130	seol ki-hyeon	
mirko		1.95	78	forwarder		12343	mirko vucinic	
m. amelia		1.85	72	goalkeeper		2925	marco amelia	
mikel	19820326			midfielder		2098	mikel arteta	
carroll	19770930	1.84		goalkeeper		7875	roy carroll	
rio	19780227	1.81		defender		1367	rio ferdinand	
j. cesar		1.73	57			12400	julio cesar	
gary	19660803		87			6333	gary kelly	
jay simpson	19881201	1.80				7686	jay simpson	
caldwell	19890716	1.78	77			12415	gary caldwell	
wilfred	19780615	1.88	83			2831	wilfred bouma	
david wheater	19870214	1.96				1431	david wheater	
nicky weaver	19550925		61			3919	nicky weaver	
helguera	19810517	1.85				12282	ivan helguera	
r. bianchi	19830215	1.78				1340	rolando bianchi	
m. salifou	19830601	1.80	78			7842	moustapha salifou	
andy	19730610	1.75	72			11913	andy griffin	
les	19770519	1.80	75			10080	les ferdinand	
david	19791208	1.75				7714	david trezeguet	
a. jazic	19760226	1.84	77			12344	ante jazic	
maik	19710904	1.85	71			3673	maik taylor	
fernando meira	19450911	1.95	70			2340	fernando meira	
david pizarro	19810214		70			7351	david pizarro	
steven gerrard	19800530	1.9	90			7889	steven gerrard	
campbell	19870913	1.9				6572	fraizer campbell	
gareth bale	19890716	1.78				12405	gareth bale	
alnwick	19870101	1.93	100			12118	ben alnwick	
santiago	19761214	1.83	73			12192	santiago ezquerro	
diop	19780128	1.75				5496	papa bouba diop	
arjen robben	19821214	1.83		midfielder		10317	arjen robben	
sorensen	19760612	1.96				12283	thomas sorensen	
d. criscito	19771018	1.72		defender		6681	domenico criscito	
g. silva	19761007	1.85				11218	gilberto silva	
dimitrios	19811020	1.95				3987	dimitrios papadopoulos	
steven	19700619	1.52				12406	steven taylor	
martin	19810131	1.90	93			4825	martin laursen	
fabio cannavaro	19760701	1.76	81			9240	fabio cannavaro	
james	19730812	1.88		forwarder		10446	james milner	
guglielmo stendardo	19880403	1.90				4528	guglielmo stendardo	
mark viduka	19811003	1.88				9566	mark viduka	
l. giuly	19830315	1.84	70			10308	ludovic giuly	
d. gray	19880504	1.65				55	david gray	
ono	19790927	1.73	76			9709	shinji ono	
turner	19840126	1.95	94			10134	iain turner	
r. babel	19411231			forwarder		2678	ryan babel	
danijel pranjic	19811202	1.71	76			12346	danijel pranjic	
mohamed sissoko	19890602	1.72	71	midfielder		1611	mohamed sissoko	
marcus hahnemann	19720615	1.82	70			5594	marcus hahnemann	
f. ljungberg	19770416	1.89	78			620	fredrik ljungberg	
r. pires		1.87	77			12284	robert pires	
lauren		1.88	77			12200	lauren	
bikey	19850108	1.82	78			12285	andre bikey	
sebastian	19870418	1.88				8658	sebastian boenisch	
dejan	19780911	1.81	96			12347	dejan stankovic	
gabriel	19730112	1.85				3585	gabriel batistuta	
manuel pasqual	19610321	1.7	59			5341	manuel pasqual	
graeme murty	19870201	1.68				11823	graeme murty	
mustapha hadji	19740921		74			12193	mustapha hadji	
philippe	19850214	1.82				12407	philippe senderos	
gomis	19840110	1.8	72			12286	bafetimbi gomis	
boubacar sanogo	19751215	1.8	57			7470	boubacar sanogo	
frei	19770918	1.79	69			9141	alexander frei	
poom	19800426	1.94	80			2114	mart poom	
davids	19730313	1.68	59			7107	edgar davids	
f. grosso	19771128	1.90	79			3385	fabio grosso	
a. shevchenko	19760929	1.7				12194	andriy shevchenko	
heurelho	19801024	1.88				5440	heurelho gomes	
diego	19830908	1.93				8218	diego benaglio	
gilardino	19820705	1.78				8144	alberto gilardino	
r. kishishev	19740730	1.84	59			9840	radostin kishishev	
torsten frings	19761122	1.78				7370	torsten frings	
babic	19810128	1.65				12408	marko babic	
juan	19761214	1.78				12287	juan pablo sorin	
alexandros tziolis	19850213	1.79				6662	alexandros tziolis	
cuauhtemoc	19450911	1.94	80			12288	cuauhtemoc blanco	
jeffers	19810125		67			6478	francis jeffers	
stephen bywater	19730313	1.83				956	stephen bywater	
j. veron	19450911	1.91	78			12289	juan sebastian veron	
christian	19730412	1.76				5402	christian panucci	
a. hunt	19860904	1.85	82			7762	aaron hunt	
gennaro	19780109	1.81				11619	gennaro gattuso	
nigel	19861024	1.75	100			2132	nigel martyn	
ricardo carvalho	19801012	1.88	77	defender		10548	ricardo carvalho	
darren bent	19840206	1.85				9963	darren bent	
ivan guerrero	19560101	1.79	75			12409	ivan guerrero	
rummenigge	19550925	1.19	77			3843	karl-heinz rummenigge	
hunt	19841111	1.75	75			4558	stephen hunt	
vedran	19730501	1.93				12348	vedran corluka	
krstajic	19850909	1.98	65			12349	mladen krstajic	
felipe melo	19720108			midfielder		8847	felipe melo	
raul		1.83	100			903	raul albiol	
brett	19790222	1.8	183			281	brett emerton	
dion	19830820	1.8	73			1752	dion dublin	
tranquillo barnetta	19730407			midfielder		4661	tranquillo barnetta	
marchionni	19800722	1.87	66			7319	marco marchionni	
berner	19771121		88			9626	bruno berner	
parlour		1.81	75			2084	ray parlour	
l. radebe	19740228		73			4541	lucas radebe	
marlon harewood	19790825	1.85				9543	marlon harewood	
alexandersson	19711229	1.81				4682	niclas alexandersson	
laurent blanc	19860301	1.93				2295	laurent blanc	
oliver neuville	19780925	1.9	92			6871	oliver neuville	
castelen	19830503	1.70				7612	romeo castelen	
stokes	19870107	1.83				7146	tony stokes	
vieri	19730712	1.85	72			8474	christian vieri	
sol campbell	19740918	1.86				8848	sol campbell	
filippo inzaghi	19730809	1.66	80			3111	filippo inzaghi	
kieron	19781229	1.73				2787	kieron dyer	
boulahrouz	19811228	1.83	84			5187	khalid boulahrouz	
vaughan	19880714	2.02	71			12412	james vaughan	
l. messi	19870624			forwarder		1783	lionel messi	
rommedahl	19780722	1.8	81			8400	dennis rommedahl	
donovan	19820304	1.86	80			8788	landon donovan	
podolski	19850604	1.76		forwarder		8588	lukas podolski	
k. kaladze	19780227	1.86				12195	kakhaber kaladze	
brown	19601107	1.8	98			4974	jason brown	
mamadou niang	19791013	1.83				2956	mamadou niang	
florent malouda	19800613	1.88				9180	florent malouda	
k. kuranyi	19701016	1.73				12290	kevin kuranyi	
tim	19791206	1.85				1205	tim cahill	
camoranesi	19761004	1.83				897	mauro camoranesi	
nemanja vidic	19811021	1.74	69	defender		12351	nemanja vidic	
santiago canizares	19691218	1.89				12292	santiago canizares	
bernard	19740123	1.85				12293	bernard diomede	
joseph yobo	19781023	1.93	80			552	joseph yobo	
denny	19450911	1.78				4675	denny landzaat	
olof mellberg	19770903	1.86				12234	olof mellberg	
howard	19820317	1.76				5146	tim howard	
bobby zamora	19810116	1.88	85			12053	bobby zamora	
jack collison	19881002	1.85				10621	jack collison	
james	19670125	1.93				10787	james tomkins	
laudrup	19640615		74			7512	michael laudrup	
gresko	19770724	1.75	74			12295	vratislav gresko	
boateng		1.70	73			6507	george boateng	
te	19750218		76			12296	ricardo vaz te	
i. campo	19720615	1.83	75			12353	ivan campo	
zvjezdan	19820605	1.80				12354	zvjezdan misimovic	
c. ronaldo	19850205	1.86	79	forwarder		12235	cristiano ronaldo	
w. sagnol	19770318	1.8	78			11978	willy sagnol	
massimo oddo		1.84	78			5653	massimo oddo	
feilhaber	19850119	1.83	74			10170	benny feilhaber	
r. shirokov	19731117	1.83	83	midfielder		9004	roman shirokov	
j. krzynowek	19760515	1.88	71			12298	jacek krzynowek	
d. murphy	19770318	1.89				4537	danny murphy	
emanuel villa	19860106	1.80				9414	emanuel villa	
walter	19821127	1.86	99			10350	walter pandiani	
aimar	19590502	1.75	75	midfielder		10326	pablo aimar	
liam miller	19790302	1.73	70			7497	liam miller	
emile	19780704	1.8	78			12299	emile mpenza	
claudio	19800705	1.79	80			11086	claudio reyna	
a. mei	19890518	1.77	71			9145	andrea mei	
ali al habsi	19851219		80			12300	ali al habsi	
daniel jensen		1.80	183			2044	daniel jensen	
d. james	19700801	1.73				9682	david james	
b. carbone	19760620		70			9988	benito carbone	
k. schmeichel	19861105	1.83	79			1682	kasper schmeichel	
p. crouch	19550925	1.88	68			10311	peter crouch	
f. semioli	19800620	1.85	82			3574	franco semioli	
bronckhorst	19750205	1.99				8291	giovanni van bronckhorst	
mateja	19550925	1.88	102			12355	mateja kezman	
craig bellamy	19790713	1.85				2306	craig bellamy	
konstantin zyryanov	19821109			midfielder		2617	konstantin zyryanov	
jimmy	19781023	1.78	80			6136	jimmy bullard	
christian vander	19801024	1.78				750	christian vander	
k. lee	19790420	1.85				2611	kieran lee	
smolarek	19880423	1.89	97			12356	ebi smolarek	
t. sheringham	19660402	1.83	72			8371	teddy sheringham	
tevez	19850606	1.73				12302	carlos tevez	
h. hreidarsson	19740711	1.85	73			12357	hermann hreidarsson	
j. euell		1.93	75			3250	jason euell	
matteo	19810515	1.8	73			9183	dominic matteo	
michael mancienne	19880108	1.68				4772	michael mancienne	
urzaiz	19711007	1.85	183			6737	ismael urzaiz	
silvestri	19880523	1.84				10351	lorenzo de silvestri	
vincenzo montella	19740618	1.87	71			5790	vincenzo montella	
darius vassell	19780808	1.79	103			9947	darius vassell	
riccardo montolivo		1.85		midfielder		5240	riccardo montolivo	
martin	19550925	1.79	67			12303	martin jorgensen	
l. lita	19841228	1.76	84			1324	leroy lita	
zickler	19740123	1.93				6284	alexander zickler	
fortune	19770521		63			7229	quinton fortune	
p. codrea	19810620	1.82				4777	paul codrea	
a. riera	19741116	1.8		midfielder		11858	albert riera	
aldair	19651130	1.77				12196	aldair	
alvaro recoba	19841228	1.79	79			12358	alvaro recoba	
p. stalteri	19771018	1.82	80			9799	paul stalteri	
m. schwarzer	19450911	1.83	95			12236	mark schwarzer	
mapp		1.80	71			4904	justin mapp	
robert	19840818		77			8849	robert huth	
g. cahill	19851219	1.91	89	defender		9473	gary cahill	
abel xavier	19840722	1.83				2478	abel xavier	
pavel		1.8	70			12359	pavel nedved	
jaap	19720717	1.82				8076	jaap stam	
damien johnson	19781118		71			6840	damien johnson	
alan	19621121	1.73				8540	alan smith	
calum davenport	19830101	1.85	103			171	calum davenport	
didier deschamps	19850107	1.74				5270	didier deschamps	
c. lindfield	19880907	1.75				1414	craig lindfield	
thomas	19760311	1.83				7481	thomas gravesen	
gourcuff	19760706	1.85	86			10490	yoann gourcuff	
c. poulsen	19760423	1.82				1188	christian poulsen	
c. metzelder	19801105	1.83		defender		8102	christoph metzelder	
darren fletcher		1.83		midfielder		2227	darren fletcher	
khizanishvili	19811006		62			12091	zurab khizanishvili	
alberto	19840707	1.86	74			796	alberto aquilani	
granqvist	19800620	1.92	81			7761	andreas granqvist	
dirk	19681017	1.84				5288	dirk marcellis	
kovac	19800727	1.83	75			12360	niko kovac	
lukasz	19901226	1.88	74	goalkeeper		12361	lukasz fabianski	
geremi	19781220	1.73				12197	geremi	
marlon king	19800426	1.85				6390	marlon king	
leighton	19841211	1.83				9960	leighton baines	
iain hume	19610321	1.88				2565	iain hume	
serginho	19830916	1.86	183			12198	serginho	
marc crosas	19880109	1.81				5119	marc crosas	
sinclair	19850806	1.99		midfielder		12237	scott sinclair	
david	19801207	1.73				7144	david bentley	
justin hoyte		1.69	74			1738	justin hoyte	
b. laudrup	19690222	1.86				7513	brian laudrup	
d. traore	19800301	1.83	80			12304	djimi traore	
dirk kuyt	19720719	1.74				2449	dirk kuyt	
patrick	19760623	1.85				6665	patrick vieira	
d. cousin		1.96	98			5659	daniel cousin	
mokoena	19801125	1.83	80			6553	aaron mokoena	
adrian mutu	19790108	1.83				9669	adrian mutu	
harry	19780922	1.9				3899	harry kewell	
chivu	19801026	1.94	81			6490	cristian chivu	
gareth southgate	19690510	1.83	100			10047	gareth southgate	
stefano	19880504	1.79	70			12126	stefano fiore	
sebastian kehl	19601109	1.88	81	midfielder		7742	sebastian kehl	
naldo	19820910	1.84				12202	naldo	
babbel	19920808	1.91	73			3295	markus babbel	
gabriel milito	19550925	1.79				11889	gabriel milito	
max tonetto	19780719	1.85				6245	max tonetto	
s. lucchini	19801002	1.77	76			51	stefano lucchini	
john irving	19420302	1.85				5026	john irving	
martin taylor	19871217	1.78	72			11984	martin taylor	
djibril	19741113	1.7	79			12362	djibril cisse	
cech		1.96		goalkeeper		12363	petr cech	
giovane elber	19720723	1.75	80			12305	giovane elber	
grafite	19790402		73			12199	grafite	
buyten	19450911	1.84	80	defender		3500	daniel van buyten	
tal ben-haim	19820331		81			12306	tal ben-haim	
shay	19760420	1.64				2552	shay given	
christanval	19780831	1.81	94			8930	philippe christanval	
taylor	19801128	1.92				8762	stuart taylor	
hesselink	19880310		73			4755	jan vennegoor of hesselink	
patrik	19731110	1.83	91			11304	patrik berger	
beattie	19780227	1.8				12410	james beattie	
jamie	19550925	1.85				12238	jamie carragher	
lee cook	19890101		84			6717	lee cook	
kevin	19770201	1.87				7890	kevin kilbane	
claudio		1.86	77	midfielder		6314	claudio pizarro	
joe cole	19840125	1.76				8487	joe cole	
jens nowotny	19740111	1.88	67			2025	jens nowotny	
zlatan ibrahimovic	19811003	1.95	80	forwarder		12364	zlatan ibrahimovic	
stephen kelly	19840608	1.78	183			12411	stephen kelly	
legrottaglie	19761020	1.81				7225	nicola legrottaglie	
mark iuliano	19820422		71			4776	mark iuliano	
igor budan	19760103	1.8	88			5467	igor budan	
m. bates	19861210		72			2789	matthew bates	
sammer	19670905	1.87				12032	matthias sammer	
l. thuram	19810818	1.82				5474	lilian thuram	
zakuani	19860827	1.77				8288	gabriel zakuani	
larsson	19881002	1.88				11294	henrik larsson	
c. seedorf	19760401	1.94				3706	clarence seedorf	
wayne bridge	19800805	1.97				12239	wayne bridge	
cole	19711015	1.8	70			12307	andy cole	
e. chiesa	19450911	1.76				1221	enrico chiesa	
stefan wessels	19790920	1.85	64			6010	stefan wessels	
r. taylor	19900407	1.88				10998	rhys taylor	
